2025-07-27 22:05:22,124 - INFO - Epoch 10, Batch 6000: P_Loss=1.4169, V_Loss=0.0606, T_Loss=1.7199, LR=0.000010, GPU Xfer: 0.95ms, FW: 103.49ms, BW: 153.44ms, Total Batch Time: 262.24ms
2025-07-27 22:05:53,709 - INFO - Epoch 10, Batch 6100: P_Loss=1.5414, V_Loss=0.0493, T_Loss=1.7881, LR=0.000010, GPU Xfer: 1.04ms, FW: 103.67ms, BW: 153.55ms, Total Batch Time: 262.55ms
2025-07-27 22:06:25,274 - INFO - Epoch 10, Batch 6200: P_Loss=1.5289, V_Loss=0.0622, T_Loss=1.8399, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.51ms, BW: 153.42ms, Total Batch Time: 262.00ms
2025-07-27 22:06:56,889 - INFO - Epoch 10, Batch 6300: P_Loss=1.4397, V_Loss=0.0460, T_Loss=1.6695, LR=0.000010, GPU Xfer: 0.94ms, FW: 103.48ms, BW: 153.41ms, Total Batch Time: 261.90ms
2025-07-27 22:07:28,715 - INFO - Epoch 10, Batch 6400: P_Loss=1.5123, V_Loss=0.0492, T_Loss=1.7584, LR=0.000010, GPU Xfer: 0.95ms, FW: 103.52ms, BW: 153.71ms, Total Batch Time: 262.14ms
2025-07-27 22:08:00,248 - INFO - Epoch 10, Batch 6500: P_Loss=1.4914, V_Loss=0.0566, T_Loss=1.7744, LR=0.000010, GPU Xfer: 0.97ms, FW: 103.50ms, BW: 153.43ms, Total Batch Time: 261.94ms
2025-07-27 22:08:31,812 - INFO - Epoch 10, Batch 6600: P_Loss=1.4420, V_Loss=0.0529, T_Loss=1.7066, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.57ms, BW: 153.43ms, Total Batch Time: 261.87ms
2025-07-27 22:09:03,444 - INFO - Epoch 10, Batch 6700: P_Loss=1.4873, V_Loss=0.0444, T_Loss=1.7094, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.62ms, BW: 153.48ms, Total Batch Time: 261.94ms
2025-07-27 22:09:35,015 - INFO - Epoch 10, Batch 6800: P_Loss=1.4857, V_Loss=0.0487, T_Loss=1.7290, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.72ms, BW: 153.70ms, Total Batch Time: 262.54ms
2025-07-27 22:10:06,771 - INFO - Epoch 10, Batch 6900: P_Loss=1.5635, V_Loss=0.0524, T_Loss=1.8257, LR=0.000010, GPU Xfer: 0.95ms, FW: 103.52ms, BW: 153.85ms, Total Batch Time: 262.15ms
2025-07-27 22:10:38,332 - INFO - Epoch 10, Batch 7000: P_Loss=1.6079, V_Loss=0.0511, T_Loss=1.8634, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.56ms, BW: 153.43ms, Total Batch Time: 261.91ms
2025-07-27 22:11:09,885 - INFO - Epoch 10, Batch 7100: P_Loss=1.5143, V_Loss=0.0506, T_Loss=1.7671, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.60ms, BW: 153.49ms, Total Batch Time: 261.96ms
2025-07-27 22:11:41,410 - INFO - Epoch 10, Batch 7200: P_Loss=1.3478, V_Loss=0.0475, T_Loss=1.5855, LR=0.000010, GPU Xfer: 1.12ms, FW: 103.76ms, BW: 153.53ms, Total Batch Time: 263.16ms
2025-07-27 22:12:12,976 - INFO - Epoch 10, Batch 7300: P_Loss=1.5179, V_Loss=0.0449, T_Loss=1.7425, LR=0.000010, GPU Xfer: 0.97ms, FW: 103.61ms, BW: 153.41ms, Total Batch Time: 261.91ms
2025-07-27 22:12:44,760 - INFO - Epoch 10, Batch 7400: P_Loss=1.5859, V_Loss=0.0431, T_Loss=1.8017, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.60ms, BW: 153.48ms, Total Batch Time: 261.97ms
2025-07-27 22:13:16,417 - INFO - Epoch 10, Batch 7500: P_Loss=1.4498, V_Loss=0.0517, T_Loss=1.7082, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.56ms, BW: 153.37ms, Total Batch Time: 261.75ms
2025-07-27 22:13:48,045 - INFO - Epoch 10, Batch 7600: P_Loss=1.4501, V_Loss=0.0482, T_Loss=1.6912, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.55ms, BW: 153.55ms, Total Batch Time: 262.14ms
2025-07-27 22:14:19,531 - INFO - Epoch 10, Batch 7700: P_Loss=1.5008, V_Loss=0.0435, T_Loss=1.7185, LR=0.000010, GPU Xfer: 0.95ms, FW: 103.49ms, BW: 153.44ms, Total Batch Time: 262.50ms
2025-07-27 22:14:51,049 - INFO - Epoch 10, Batch 7800: P_Loss=1.6430, V_Loss=0.0454, T_Loss=1.8702, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.57ms, BW: 153.41ms, Total Batch Time: 262.78ms
2025-07-27 22:15:22,839 - INFO - Epoch 10, Batch 7900: P_Loss=1.4916, V_Loss=0.0559, T_Loss=1.7713, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.48ms, BW: 153.41ms, Total Batch Time: 262.02ms
2025-07-27 22:15:54,576 - INFO - Epoch 10, Batch 8000: P_Loss=1.4130, V_Loss=0.0438, T_Loss=1.6319, LR=0.000010, GPU Xfer: 0.94ms, FW: 103.48ms, BW: 153.43ms, Total Batch Time: 261.74ms
2025-07-27 22:16:26,182 - INFO - Epoch 10, Batch 8100: P_Loss=1.4988, V_Loss=0.0460, T_Loss=1.7287, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.52ms, BW: 153.43ms, Total Batch Time: 261.87ms
2025-07-27 22:16:57,717 - INFO - Epoch 10, Batch 8200: P_Loss=1.5015, V_Loss=0.0346, T_Loss=1.6744, LR=0.000010, GPU Xfer: 0.99ms, FW: 103.59ms, BW: 153.49ms, Total Batch Time: 261.90ms
2025-07-27 22:17:29,447 - INFO - Epoch 10, Batch 8300: P_Loss=1.5380, V_Loss=0.0417, T_Loss=1.7465, LR=0.000010, GPU Xfer: 1.08ms, FW: 103.48ms, BW: 153.45ms, Total Batch Time: 263.83ms
2025-07-27 22:18:01,142 - INFO - Epoch 10, Batch 8400: P_Loss=1.5840, V_Loss=0.0418, T_Loss=1.7931, LR=0.000010, GPU Xfer: 0.92ms, FW: 103.47ms, BW: 153.44ms, Total Batch Time: 261.90ms
2025-07-27 22:18:32,712 - INFO - Epoch 10, Batch 8500: P_Loss=1.4543, V_Loss=0.0453, T_Loss=1.6805, LR=0.000010, GPU Xfer: 0.93ms, FW: 103.58ms, BW: 153.60ms, Total Batch Time: 262.09ms
2025-07-27 22:19:04,339 - INFO - Epoch 10, Batch 8600: P_Loss=1.5515, V_Loss=0.0565, T_Loss=1.8340, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.52ms, BW: 153.41ms, Total Batch Time: 261.80ms
2025-07-27 22:19:35,871 - INFO - Epoch 10, Batch 8700: P_Loss=1.4195, V_Loss=0.0441, T_Loss=1.6402, LR=0.000010, GPU Xfer: 0.99ms, FW: 103.74ms, BW: 153.71ms, Total Batch Time: 262.86ms
2025-07-27 22:20:07,582 - INFO - Epoch 10, Batch 8800: P_Loss=1.5065, V_Loss=0.0317, T_Loss=1.6649, LR=0.000010, GPU Xfer: 0.97ms, FW: 103.47ms, BW: 153.42ms, Total Batch Time: 262.81ms
2025-07-27 22:20:39,185 - INFO - Epoch 10, Batch 8900: P_Loss=1.5414, V_Loss=0.0407, T_Loss=1.7450, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.49ms, BW: 153.26ms, Total Batch Time: 261.76ms
2025-07-27 22:21:10,859 - INFO - Epoch 10, Batch 9000: P_Loss=1.4591, V_Loss=0.0472, T_Loss=1.6949, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.55ms, BW: 153.41ms, Total Batch Time: 261.73ms
2025-07-27 22:21:42,527 - INFO - Epoch 10, Batch 9100: P_Loss=1.4859, V_Loss=0.0486, T_Loss=1.7289, LR=0.000010, GPU Xfer: 0.97ms, FW: 103.45ms, BW: 153.36ms, Total Batch Time: 261.64ms
2025-07-27 22:22:14,128 - INFO - Epoch 10, Batch 9200: P_Loss=1.6236, V_Loss=0.0452, T_Loss=1.8496, LR=0.000010, GPU Xfer: 1.01ms, FW: 103.71ms, BW: 153.41ms, Total Batch Time: 262.19ms
2025-07-27 22:22:45,829 - INFO - Epoch 10, Batch 9300: P_Loss=1.3584, V_Loss=0.0454, T_Loss=1.5852, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.70ms, BW: 153.54ms, Total Batch Time: 262.78ms
2025-07-27 22:23:17,498 - INFO - Epoch 10, Batch 9400: P_Loss=1.5476, V_Loss=0.0416, T_Loss=1.7554, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.84ms, BW: 153.73ms, Total Batch Time: 263.69ms
2025-07-27 22:23:49,078 - INFO - Epoch 10, Batch 9500: P_Loss=1.4812, V_Loss=0.0527, T_Loss=1.7446, LR=0.000010, GPU Xfer: 0.94ms, FW: 103.55ms, BW: 153.44ms, Total Batch Time: 262.37ms
2025-07-27 22:24:20,660 - INFO - Epoch 10, Batch 9600: P_Loss=1.5138, V_Loss=0.0471, T_Loss=1.7494, LR=0.000010, GPU Xfer: 0.99ms, FW: 103.68ms, BW: 153.51ms, Total Batch Time: 262.59ms
2025-07-27 22:24:52,227 - INFO - Epoch 10, Batch 9700: P_Loss=1.5511, V_Loss=0.0459, T_Loss=1.7804, LR=0.000010, GPU Xfer: 0.95ms, FW: 103.60ms, BW: 153.82ms, Total Batch Time: 263.40ms
